Date,Expire Date,Option Type,Strike,Contract Name,Last,Bid,Ask,Change,%Change,Volume,Open Interest,Implied Volatility
29.11.2018,30.11.2018,CALL,115.0,V181130C00115000,20.5,22.7,24.7,0.0,0.0,13,11,1.8007822460937497
29.11.2018,30.11.2018,CALL,117.0,V181130C00117000,16.75,21.75,22.85,0.0,0.0,2,2,1.3066440917968747
29.11.2018,30.11.2018,CALL,120.0,V181130C00120000,20.65,18.05,19.95,0.0,0.0,5,13,1.6308612207031248
29.11.2018,30.11.2018,CALL,121.0,V181130C00121000,11.3,17.8,18.8,0.0,0.0,1,1,1.091801416015625
29.11.2018,30.11.2018,CALL,124.0,V181130C00124000,15.55,15.35,15.5,-1.999999,-11.396007,2,10,1.0439500927734378
29.11.2018,30.11.2018,CALL,125.0,V181130C00125000,15.7,14.4,14.6,0.0,0.0,5,5,1.040043862304688
29.11.2018,30.11.2018,CALL,126.0,V181130C00126000,9.15,13.25,13.8,0.0,0.0,13,28,0.9960937890625
29.11.2018,30.11.2018,CALL,127.0,V181130C00127000,8.85,12.2,12.75,0.0,0.0,6,5,0.90429783203125
29.11.2018,30.11.2018,CALL,128.0,V181130C00128000,11.35,11.45,11.6,0.0,0.0,6,69,0.87500125
29.11.2018,30.11.2018,CALL,129.0,V181130C00129000,11.45,10.4,10.5,0.0,0.0,8,89,0.770510107421875
29.11.2018,30.11.2018,CALL,130.0,V181130C00130000,9.55,9.45,9.6,-1.1499996,-10.74766,34,89,0.75195560546875
29.11.2018,30.11.2018,CALL,131.0,V181130C00131000,8.69,8.45,8.6,-1.5100002,-14.803924,91,147,0.6904327832031252
29.11.2018,30.11.2018,CALL,132.0,V181130C00132000,7.5,7.45,7.65,0.099999905,1.3513501,4,240,0.63867548828125
29.11.2018,30.11.2018,CALL,133.0,V181130C00133000,5.99,6.45,6.65,-1.7800002,-22.908625,11,363,0.5742230078125
29.11.2018,30.11.2018,CALL,134.0,V181130C00134000,5.4,5.45,5.65,0.3000002,5.8823566,17,316,0.507817421875
29.11.2018,30.11.2018,CALL,135.0,V181130C00135000,4.55,4.4,4.55,-2.0499997,-31.060604,37,557,0.44043528320312497
29.11.2018,30.11.2018,CALL,136.0,V181130C00136000,3.8,3.45,3.8,-1.7,-30.909092,144,476,0.45117736328125
29.11.2018,30.11.2018,CALL,137.0,V181130C00137000,2.65,2.55,2.66,-1.9499998,-42.3913,249,915,0.32910827148437494
29.11.2018,30.11.2018,CALL,138.0,V181130C00138000,1.99,1.72,1.78,-1.76,-46.93333,126,2229,0.27686270019531245
29.11.2018,30.11.2018,CALL,139.0,V181130C00139000,1.2,0.99,1.04,-1.6499999,-57.894737,742,608,0.23828886718749998
29.11.2018,30.11.2018,CALL,140.0,V181130C00140000,0.54,0.53,0.58,-1.4100001,-72.30769,1460,1324,0.23194127441406248
29.11.2018,30.11.2018,CALL,141.0,V181130C00141000,0.22,0.21,0.24,-1.13,-83.703705,340,1686,0.21192194335937498
29.11.2018,30.11.2018,CALL,142.0,V181130C00142000,0.08,0.06,0.08,-0.67,-89.333336,255,1348,0.20117986328124998
29.11.2018,30.11.2018,CALL,143.0,V181130C00143000,0.03,0.03,0.04,-0.4,-93.02326,227,367,0.21680470703125
29.11.2018,30.11.2018,CALL,144.0,V181130C00144000,0.02,0.01,0.03,-0.16000001,-88.88889,12,489,0.2461012890625
29.11.2018,30.11.2018,CALL,145.0,V181130C00145000,0.03,0.01,0.03,-0.060000002,-66.66667,12,833,0.2890696093749999
29.11.2018,30.11.2018,CALL,146.0,V181130C00146000,0.02,0.0,0.03,-0.030000001,-60.000004,10,139,0.32813171874999997
29.11.2018,30.11.2018,CALL,147.0,V181130C00147000,0.01,0.0,0.01,-0.02,-66.66667,2,178,0.31250687499999996
29.11.2018,30.11.2018,CALL,148.0,V181130C00148000,0.02,0.0,0.03,0.0,0.0,1,202,0.4023497265625
29.11.2018,30.11.2018,CALL,149.0,V181130C00149000,0.03,0.0,0.03,0.0,0.0,7,69,0.4414118359375
